Time,Month,ClimateRegionName,ClimateRegionIndex,NumSites,Precipitation,AirTemp,AvgTotalNPP_C,AvgHeteroRespiration,avgNEE,Ndep,StreamN,SoilWaterContent,
67, 1, eco121, 89, 1, 17.5, 3.4, 29.26, 27.5, -1.76, 0.03, 0.02, 9.56, 
67, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.13, 1.1, 0.04, 0, 9.69, 
67, 3, eco121, 89, 1, 8.2, 4.1, 37.84, 29.19, -8.66, 0.03, 0.04, 9.41, 
67, 4, eco121, 89, 1, 5.7, 9.5, 124.97, 64.78, -60.2, 0.02, 0.11, 5.18, 
67, 5, eco121, 89, 1, 7.7, 11.9, 100.36, 79.8, -20.56, 0.03, 0.03, 4.3, 
67, 6, eco121, 89, 1, 0.3, 17.8, 58.36, 18.02, -40.34, 0.02, 0, 4.4, 
68, 7, eco121, 89, 1, 0, 20.2, 50.8, 15.93, -34.87, 0.02, 0, 4.36, 
68, 8, eco121, 89, 1, 1.1, 20.5, 60.95, 24.15, -36.79, 0.02, 0, 4.86, 
68, 9, eco121, 89, 1, 3.1, 14.7, 103.16, 75.05, -28.1, 0.02, 0, 4.52, 
68, 10, eco121, 89, 1, 1.5, 7.8, 75.35, 60.71, -14.64, 0.02, 0, 5.35, 
68, 11, eco121, 89, 1, 5.7, 5.8, 53.94, 49.37, -4.57, 0.02, 0, 7.04, 
68, 12, eco121, 89, 1, 12, 1.7, 15.08, 41.9, 26.82, 0.03, 0.01, 9.73, 
68, 1, eco121, 89, 1, 17.5, 3.4, 29.31, 27.66, -1.65, 0.03, 0.02, 9.56, 
68, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.13, 1.11, 0.04, 0, 9.69, 
68, 3, eco121, 89, 1, 8.2, 4.1, 37.92, 29.35, -8.57, 0.03, 0.04, 9.41, 
68, 4, eco121, 89, 1, 5.7, 9.5, 124.87, 65.13, -59.74, 0.02, 0.11, 5.18, 
68, 5, eco121, 89, 1, 7.7, 11.9, 100.09, 80.23, -19.87, 0.03, 0.03, 4.3, 
68, 6, eco121, 89, 1, 0.3, 17.8, 58.29, 18.11, -40.18, 0.02, 0, 4.4, 
69, 7, eco121, 89, 1, 0, 20.2, 50.75, 16.01, -34.74, 0.02, 0, 4.36, 
69, 8, eco121, 89, 1, 1.1, 20.5, 60.87, 24.28, -36.59, 0.02, 0, 4.86, 
69, 9, eco121, 89, 1, 3.1, 14.7, 102.88, 75.44, -27.43, 0.02, 0, 4.52, 
69, 10, eco121, 89, 1, 1.5, 7.8, 75.23, 61.02, -14.21, 0.02, 0, 5.35, 
69, 11, eco121, 89, 1, 5.7, 5.8, 53.84, 49.62, -4.22, 0.02, 0, 7.04, 
69, 12, eco121, 89, 1, 12, 1.7, 15.09, 42.11, 27.03, 0.03, 0.01, 9.73, 
69, 1, eco121, 89, 1, 17.5, 3.4, 29.35, 27.81, -1.55, 0.03, 0.02, 9.56, 
69, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.14, 1.12, 0.04, 0, 9.69, 
69, 3, eco121, 89, 1, 8.2, 4.1, 37.99, 29.51, -8.48, 0.03, 0.04, 9.41, 
69, 4, eco121, 89, 1, 5.7, 9.5, 124.76, 65.46, -59.3, 0.02, 0.11, 5.18, 
69, 5, eco121, 89, 1, 7.7, 11.9, 99.83, 80.63, -19.2, 0.03, 0.03, 4.3, 
69, 6, eco121, 89, 1, 0.3, 17.8, 58.21, 18.2, -40.01, 0.02, 0, 4.4, 
70, 7, eco121, 89, 1, 0, 20.2, 50.7, 16.09, -34.61, 0.02, 0, 4.36, 
70, 8, eco121, 89, 1, 1.1, 20.5, 60.8, 24.4, -36.4, 0.02, 0, 4.86, 
70, 9, eco121, 89, 1, 3.1, 14.7, 102.6, 75.82, -26.78, 0.02, 0, 4.52, 
70, 10, eco121, 89, 1, 1.5, 7.8, 75.11, 61.32, -13.79, 0.02, 0, 5.35, 
70, 11, eco121, 89, 1, 5.7, 5.8, 53.75, 49.87, -3.88, 0.02, 0, 7.04, 
70, 12, eco121, 89, 1, 12, 1.7, 15.09, 42.32, 27.23, 0.03, 0.01, 9.73, 
70, 1, eco121, 89, 1, 17.5, 3.4, 29.39, 27.95, -1.44, 0.03, 0.02, 9.56, 
70, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.14, 1.12, 0.04, 0, 9.69, 
70, 3, eco121, 89, 1, 8.2, 4.1, 38.06, 29.66, -8.4, 0.03, 0.04, 9.41, 
70, 4, eco121, 89, 1, 5.7, 9.5, 124.67, 65.78, -58.89, 0.02, 0.11, 5.18, 
70, 5, eco121, 89, 1, 7.7, 11.9, 99.57, 81.02, -18.55, 0.03, 0.03, 4.3, 
70, 6, eco121, 89, 1, 0.3, 17.8, 58.14, 18.29, -39.85, 0.02, 0, 4.4, 
71, 7, eco121, 89, 1, 0, 20.2, 50.65, 16.17, -34.49, 0.02, 0, 4.36, 
71, 8, eco121, 89, 1, 1.1, 20.5, 60.72, 24.52, -36.21, 0.02, 0, 4.86, 
71, 9, eco121, 89, 1, 3.1, 14.7, 102.32, 76.17, -26.15, 0.02, 0, 4.52, 
71, 10, eco121, 89, 1, 1.5, 7.8, 75, 61.61, -13.39, 0.02, 0, 5.35, 
71, 11, eco121, 89, 1, 5.7, 5.8, 53.65, 50.11, -3.54, 0.02, 0, 7.04, 
71, 12, eco121, 89, 1, 12, 1.7, 15.08, 42.52, 27.44, 0.03, 0.01, 9.73, 
71, 1, eco121, 89, 1, 17.5, 3.4, 29.43, 28.09, -1.34, 0.03, 0.02, 9.56, 
71, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.15, 1.13, 0.04, 0, 9.69, 
71, 3, eco121, 89, 1, 8.2, 4.1, 38.12, 29.8, -8.32, 0.03, 0.04, 9.41, 
71, 4, eco121, 89, 1, 5.7, 9.5, 124.57, 66.08, -58.49, 0.02, 0.11, 5.18, 
71, 5, eco121, 89, 1, 7.7, 11.9, 99.31, 81.39, -17.92, 0.03, 0.03, 4.3, 
71, 6, eco121, 89, 1, 0.3, 17.8, 58.06, 18.38, -39.68, 0.02, 0, 4.4, 
72, 7, eco121, 89, 1, 0, 20.2, 50.6, 16.24, -34.36, 0.02, 0, 4.36, 
72, 8, eco121, 89, 1, 1.1, 20.5, 60.65, 24.63, -36.02, 0.02, 0, 4.86, 
72, 9, eco121, 89, 1, 3.1, 14.7, 102.05, 76.52, -25.53, 0.02, 0, 4.52, 
72, 10, eco121, 89, 1, 1.5, 7.8, 74.88, 61.89, -12.99, 0.02, 0, 5.35, 
72, 11, eco121, 89, 1, 5.7, 5.8, 53.55, 50.33, -3.21, 0.02, 0, 7.04, 
72, 12, eco121, 89, 1, 12, 1.7, 15.07, 42.71, 27.64, 0.03, 0.01, 9.73, 
72, 1, eco121, 89, 1, 17.5, 3.4, 29.46, 28.22, -1.24, 0.03, 0.02, 9.56, 
72, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.15, 1.13, 0.04, 0, 9.69, 
72, 3, eco121, 89, 1, 8.2, 4.1, 38.18, 29.94, -8.23, 0.03, 0.04, 9.41, 
72, 4, eco121, 89, 1, 5.7, 9.5, 124.48, 66.38, -58.1, 0.02, 0.11, 5.18, 
72, 5, eco121, 89, 1, 7.7, 11.9, 99.05, 81.75, -17.3, 0.03, 0.03, 4.3, 
72, 6, eco121, 89, 1, 0.3, 17.8, 57.98, 18.46, -39.52, 0.02, 0, 4.4, 
73, 7, eco121, 89, 1, 0, 20.2, 50.54, 16.32, -34.23, 0.02, 0, 4.36, 
73, 8, eco121, 89, 1, 1.1, 20.5, 60.57, 24.74, -35.83, 0.02, 0, 4.86, 
73, 9, eco121, 89, 1, 3.1, 14.7, 101.78, 76.85, -24.93, 0.02, 0, 4.52, 
73, 10, eco121, 89, 1, 1.5, 7.8, 74.76, 62.16, -12.6, 0.02, 0, 5.35, 
73, 11, eco121, 89, 1, 5.7, 5.8, 53.44, 50.56, -2.88, 0.02, 0, 7.04, 
73, 12, eco121, 89, 1, 12, 1.7, 15.06, 42.9, 27.84, 0.03, 0.01, 9.73, 
73, 1, eco121, 89, 1, 17.5, 3.4, 29.49, 28.35, -1.13, 0.03, 0.02, 9.56, 
73, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.16, 1.14, 0.04, 0, 9.69, 
73, 3, eco121, 89, 1, 8.2, 4.1, 38.23, 30.08, -8.15, 0.03, 0.04, 9.41, 
73, 4, eco121, 89, 1, 5.7, 9.5, 124.39, 66.66, -57.73, 0.02, 0.11, 5.18, 
73, 5, eco121, 89, 1, 7.7, 11.9, 98.8, 82.11, -16.69, 0.03, 0.03, 4.3, 
73, 6, eco121, 89, 1, 0.3, 17.8, 57.89, 18.54, -39.36, 0.02, 0, 4.4, 
74, 7, eco121, 89, 1, 0, 20.2, 50.49, 16.39, -34.1, 0.02, 0, 4.36, 
74, 8, eco121, 89, 1, 1.1, 20.5, 60.49, 24.84, -35.64, 0.02, 0, 4.86, 
74, 9, eco121, 89, 1, 3.1, 14.7, 101.51, 77.18, -24.33, 0.02, 0, 4.52, 
74, 10, eco121, 89, 1, 1.5, 7.8, 74.64, 62.43, -12.21, 0.02, 0, 5.35, 
74, 11, eco121, 89, 1, 5.7, 5.8, 53.33, 50.78, -2.55, 0.02, 0, 7.04, 
74, 12, eco121, 89, 1, 12, 1.7, 15.04, 43.08, 28.04, 0.03, 0.01, 9.73, 
74, 1, eco121, 89, 1, 17.5, 3.4, 29.51, 28.48, -1.03, 0.03, 0.02, 9.56, 
74, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.16, 1.14, 0.04, 0, 9.69, 
74, 3, eco121, 89, 1, 8.2, 4.1, 38.28, 30.22, -8.06, 0.03, 0.04, 9.41, 
74, 4, eco121, 89, 1, 5.7, 9.5, 124.3, 66.95, -57.35, 0.02, 0.11, 5.18, 
74, 5, eco121, 89, 1, 7.7, 11.9, 98.55, 82.46, -16.09, 0.03, 0.03, 4.3, 
74, 6, eco121, 89, 1, 0.3, 17.8, 57.81, 18.62, -39.19, 0.02, 0, 4.4, 
75, 7, eco121, 89, 1, 0, 20.2, 50.42, 16.46, -33.97, 0.02, 0, 4.36, 
75, 8, eco121, 89, 1, 1.1, 20.5, 60.4, 24.95, -35.46, 0.02, 0, 4.86, 
75, 9, eco121, 89, 1, 3.1, 14.7, 101.25, 77.5, -23.74, 0.02, 0, 4.52, 
75, 10, eco121, 89, 1, 1.5, 7.8, 74.52, 62.69, -11.83, 0.02, 0, 5.35, 
75, 11, eco121, 89, 1, 5.7, 5.8, 53.22, 50.99, -2.23, 0.02, 0, 7.04, 
75, 12, eco121, 89, 1, 12, 1.7, 15.02, 43.26, 28.24, 0.03, 0.01, 9.73, 
75, 1, eco121, 89, 1, 17.5, 3.4, 29.53, 28.61, -0.92, 0.03, 0.02, 9.56, 
75, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.17, 1.15, 0.04, 0, 9.69, 
75, 3, eco121, 89, 1, 8.2, 4.1, 38.32, 30.35, -7.97, 0.03, 0.04, 9.41, 
75, 4, eco121, 89, 1, 5.7, 9.5, 124.22, 67.23, -56.99, 0.02, 0.12, 5.18, 
75, 5, eco121, 89, 1, 7.7, 11.9, 98.3, 82.8, -15.5, 0.03, 0.03, 4.3, 
75, 6, eco121, 89, 1, 0.3, 17.8, 57.72, 18.69, -39.03, 0.02, 0, 4.4, 
76, 7, eco121, 89, 1, 0, 20.2, 50.36, 16.52, -33.83, 0.02, 0, 4.36, 
76, 8, eco121, 89, 1, 1.1, 20.5, 60.32, 25.05, -35.27, 0.02, 0, 4.86, 
76, 9, eco121, 89, 1, 3.1, 14.7, 100.98, 77.82, -23.16, 0.02, 0, 4.52, 
76, 10, eco121, 89, 1, 1.5, 7.8, 74.41, 62.95, -11.46, 0.02, 0, 5.35, 
76, 11, eco121, 89, 1, 5.7, 5.8, 53.1, 51.2, -1.9, 0.02, 0, 7.04, 
76, 12, eco121, 89, 1, 12, 1.7, 14.99, 43.44, 28.45, 0.03, 0.01, 9.73, 
76, 1, eco121, 89, 1, 17.5, 3.4, 29.54, 28.73, -0.81, 0.03, 0.02, 9.56, 
76, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.17, 1.15, 0.04, 0, 9.69, 
76, 3, eco121, 89, 1, 8.2, 4.1, 38.36, 30.48, -7.88, 0.03, 0.04, 9.41, 
76, 4, eco121, 89, 1, 5.7, 9.5, 124.13, 67.5, -56.63, 0.02, 0.12, 5.18, 
76, 5, eco121, 89, 1, 7.7, 11.9, 98.06, 83.13, -14.92, 0.03, 0.03, 4.3, 
76, 6, eco121, 89, 1, 0.3, 17.8, 57.63, 18.77, -38.86, 0.02, 0, 4.4, 
77, 7, eco121, 89, 1, 0, 20.2, 50.29, 16.59, -33.7, 0.02, 0, 4.36, 
77, 8, eco121, 89, 1, 1.1, 20.5, 60.24, 25.15, -35.09, 0.02, 0, 4.86, 
77, 9, eco121, 89, 1, 3.1, 14.7, 100.73, 78.14, -22.59, 0.02, 0, 4.52, 
77, 10, eco121, 89, 1, 1.5, 7.8, 74.29, 63.2, -11.09, 0.02, 0, 5.35, 
77, 11, eco121, 89, 1, 5.7, 5.8, 52.98, 51.41, -1.57, 0.02, 0, 7.04, 
77, 12, eco121, 89, 1, 12, 1.7, 14.96, 43.61, 28.65, 0.03, 0.01, 9.73, 
77, 1, eco121, 89, 1, 17.5, 3.4, 29.56, 28.86, -0.7, 0.03, 0.02, 9.56, 
77, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.18, 1.16, 0.04, 0, 9.69, 
77, 3, eco121, 89, 1, 8.2, 4.1, 38.4, 30.61, -7.79, 0.03, 0.04, 9.41, 
77, 4, eco121, 89, 1, 5.7, 9.5, 124.05, 67.77, -56.28, 0.02, 0.12, 5.18, 
77, 5, eco121, 89, 1, 7.7, 11.9, 97.82, 83.47, -14.35, 0.03, 0.03, 4.3, 
77, 6, eco121, 89, 1, 0.3, 17.8, 57.55, 18.85, -38.7, 0.02, 0, 4.4, 
78, 7, eco121, 89, 1, 0, 20.2, 50.23, 16.66, -33.57, 0.02, 0, 4.36, 
78, 8, eco121, 89, 1, 1.1, 20.5, 60.16, 25.25, -34.91, 0.02, 0, 4.86, 
78, 9, eco121, 89, 1, 3.1, 14.7, 100.47, 78.45, -22.02, 0.02, 0, 4.52, 
78, 10, eco121, 89, 1, 1.5, 7.8, 74.18, 63.46, -10.72, 0.02, 0, 5.35, 
78, 11, eco121, 89, 1, 5.7, 5.8, 52.87, 51.62, -1.25, 0.02, 0, 7.04, 
78, 12, eco121, 89, 1, 12, 1.7, 14.93, 43.79, 28.85, 0.03, 0.01, 9.73, 
78, 1, eco121, 89, 1, 17.5, 3.4, 29.57, 28.98, -0.59, 0.03, 0.02, 9.56, 
78, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.18, 1.16, 0.04, 0, 9.69, 
78, 3, eco121, 89, 1, 8.2, 4.1, 38.44, 30.74, -7.71, 0.03, 0.04, 9.41, 
78, 4, eco121, 89, 1, 5.7, 9.5, 123.98, 68.04, -55.94, 0.02, 0.12, 5.18, 
78, 5, eco121, 89, 1, 7.7, 11.9, 97.58, 83.8, -13.78, 0.03, 0.03, 4.3, 
78, 6, eco121, 89, 1, 0.3, 17.8, 57.46, 18.92, -38.54, 0.02, 0, 4.4, 
79, 7, eco121, 89, 1, 0, 20.2, 50.16, 16.72, -33.44, 0.02, 0, 4.36, 
79, 8, eco121, 89, 1, 1.1, 20.5, 60.08, 25.35, -34.73, 0.02, 0, 4.86, 
79, 9, eco121, 89, 1, 3.1, 14.7, 100.23, 78.76, -21.47, 0.02, 0, 4.52, 
79, 10, eco121, 89, 1, 1.5, 7.8, 74.07, 63.71, -10.36, 0.02, 0, 5.35, 
79, 11, eco121, 89, 1, 5.7, 5.8, 52.75, 51.83, -0.92, 0.02, 0, 7.04, 
79, 12, eco121, 89, 1, 12, 1.7, 14.9, 43.96, 29.06, 0.03, 0.01, 9.73, 
79, 1, eco121, 89, 1, 17.5, 3.4, 29.58, 29.1, -0.48, 0.03, 0.02, 9.56, 
79, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.19, 1.17, 0.04, 0, 9.69, 
79, 3, eco121, 89, 1, 8.2, 4.1, 38.48, 30.86, -7.62, 0.03, 0.04, 9.41, 
79, 4, eco121, 89, 1, 5.7, 9.5, 123.91, 68.31, -55.6, 0.02, 0.12, 5.18, 
79, 5, eco121, 89, 1, 7.7, 11.9, 97.36, 84.13, -13.23, 0.03, 0.03, 4.3, 
79, 6, eco121, 89, 1, 0.3, 17.8, 57.38, 18.99, -38.39, 0.02, 0, 4.4, 
80, 7, eco121, 89, 1, 0, 20.2, 50.1, 16.79, -33.31, 0.02, 0, 4.36, 
80, 8, eco121, 89, 1, 1.1, 20.5, 60.01, 25.45, -34.56, 0.02, 0, 4.86, 
80, 9, eco121, 89, 1, 3.1, 14.7, 99.99, 79.06, -20.92, 0.02, 0, 4.52, 
80, 10, eco121, 89, 1, 1.5, 7.8, 73.97, 63.96, -10.01, 0.02, 0, 5.35, 
80, 11, eco121, 89, 1, 5.7, 5.8, 52.63, 52.03, -0.6, 0.02, 0, 7.04, 
80, 12, eco121, 89, 1, 12, 1.7, 14.88, 44.13, 29.26, 0.03, 0.01, 9.73, 
80, 1, eco121, 89, 1, 17.5, 3.4, 29.59, 29.22, -0.37, 0.03, 0.02, 9.56, 
80, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.19, 1.17, 0.04, 0, 9.69, 
80, 3, eco121, 89, 1, 8.2, 4.1, 38.52, 30.99, -7.54, 0.03, 0.04, 9.41, 
80, 4, eco121, 89, 1, 5.7, 9.5, 123.85, 68.58, -55.27, 0.02, 0.12, 5.18, 
80, 5, eco121, 89, 1, 7.7, 11.9, 97.14, 84.46, -12.68, 0.03, 0.03, 4.3, 
80, 6, eco121, 89, 1, 0.3, 17.8, 57.31, 19.07, -38.24, 0.02, 0, 4.4, 
81, 7, eco121, 89, 1, 0, 20.2, 50.04, 16.85, -33.19, 0.02, 0, 4.36, 
81, 8, eco121, 89, 1, 1.1, 20.5, 59.94, 25.55, -34.39, 0.02, 0, 4.86, 
81, 9, eco121, 89, 1, 3.1, 14.7, 99.76, 79.37, -20.39, 0.02, 0, 4.52, 
81, 10, eco121, 89, 1, 1.5, 7.8, 73.86, 64.21, -9.65, 0.02, 0, 5.35, 
81, 11, eco121, 89, 1, 5.7, 5.8, 52.52, 52.23, -0.29, 0.02, 0, 7.04, 
81, 12, eco121, 89, 1, 12, 1.7, 14.85, 44.3, 29.45, 0.03, 0.01, 9.73, 
81, 1, eco121, 89, 1, 17.5, 3.4, 29.61, 29.34, -0.27, 0.03, 0.02, 9.56, 
81, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.2, 1.18, 0.04, 0, 9.69, 
81, 3, eco121, 89, 1, 8.2, 4.1, 38.57, 31.12, -7.46, 0.03, 0.04, 9.41, 
81, 4, eco121, 89, 1, 5.7, 9.5, 123.78, 68.84, -54.94, 0.02, 0.12, 5.18, 
81, 5, eco121, 89, 1, 7.7, 11.9, 96.93, 84.78, -12.15, 0.03, 0.03, 4.3, 
81, 6, eco121, 89, 1, 0.3, 17.8, 57.24, 19.14, -38.1, 0.02, 0, 4.4, 
82, 7, eco121, 89, 1, 0, 20.2, 49.99, 16.92, -33.07, 0.02, 0, 4.36, 
82, 8, eco121, 89, 1, 1.1, 20.5, 59.88, 25.65, -34.24, 0.02, 0, 4.86, 
82, 9, eco121, 89, 1, 3.1, 14.7, 99.54, 79.67, -19.87, 0.02, 0, 4.52, 
82, 10, eco121, 89, 1, 1.5, 7.8, 73.73, 64.45, -9.28, 0.02, 0, 5.35, 
82, 11, eco121, 89, 1, 5.7, 5.8, 52.42, 52.44, 0.02, 0.02, 0, 7.04, 
82, 12, eco121, 89, 1, 12, 1.7, 14.83, 44.47, 29.64, 0.03, 0.01, 9.73, 
82, 1, eco121, 89, 1, 17.5, 3.4, 29.63, 29.46, -0.17, 0.03, 0.02, 9.56, 
82, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.2, 1.18, 0.04, 0, 9.69, 
82, 3, eco121, 89, 1, 8.2, 4.1, 38.62, 31.24, -7.38, 0.03, 0.04, 9.41, 
82, 4, eco121, 89, 1, 5.7, 9.5, 123.71, 69.1, -54.61, 0.02, 0.12, 5.18, 
82, 5, eco121, 89, 1, 7.7, 11.9, 96.73, 85.1, -11.63, 0.03, 0.03, 4.3, 
82, 6, eco121, 89, 1, 0.3, 17.8, 57.18, 19.22, -37.96, 0.02, 0, 4.4, 
83, 7, eco121, 89, 1, 0, 20.2, 49.94, 16.98, -32.96, 0.02, 0, 4.36, 
83, 8, eco121, 89, 1, 1.1, 20.5, 59.83, 25.74, -34.09, 0.02, 0, 4.86, 
83, 9, eco121, 89, 1, 3.1, 14.7, 99.34, 79.97, -19.36, 0.02, 0, 4.52, 
83, 10, eco121, 89, 1, 1.5, 7.8, 73.61, 64.7, -8.91, 0.02, 0, 5.35, 
83, 11, eco121, 89, 1, 5.7, 5.8, 52.31, 52.64, 0.33, 0.02, 0, 7.04, 
83, 12, eco121, 89, 1, 12, 1.7, 14.81, 44.64, 29.83, 0.03, 0.01, 9.73, 
83, 1, eco121, 89, 1, 17.5, 3.4, 29.65, 29.58, -0.07, 0.03, 0.03, 9.56, 
83, 2, eco121, 89, 1, 24.6, -0.8, 0.02, 1.21, 1.19, 0.04, 0, 9.69, 
83, 3, eco121, 89, 1, 8.2, 4.1, 38.68, 31.36, -7.31, 0.03, 0.04, 9.41, 
83, 4, eco121, 89, 1, 5.7, 9.5, 123.64, 69.37, -54.27, 0.02, 0.12, 5.18, 
83, 5, eco121, 89, 1, 7.7, 11.9, 96.54, 85.42, -11.12, 0.03, 0.03, 4.3, 
83, 6, eco121, 89, 1, 0.3, 17.8, 57.12, 19.29, -37.83, 0.02, 0, 4.4, 
84, 7, eco121, 89, 1, 0, 20.2, 49.88, 17.05, -32.84, 0.02, 0, 4.36, 
84, 8, eco121, 89, 1, 1.1, 20.5, 59.79, 25.84, -33.94, 0.02, 0, 4.86, 
